191	1511028267427454976	OMG QUE COISA LINDA 	1
3946	1511120348451909634	meu cabelinho em 2021 🥺🤏🏼 como faz pra cortar igual dnv,vou me matar 	0
200	1511046047858049026	A velha história, tá nem aí pro Flamengo! 	1
3741	1511034368822759425	Um desgraçado desse, manda em p**** nenhuma aqui e quer gritar comigo?  Odeio palavrão, mas agora minha boca vai ficar suja nessa loja! 	1
4451	1511118515796910082	Sua opinião política, é um Brasil onde parece que só existem os extremos e não são julgados ambos com imparcialidade 	0
3051	1511114767653642245	'se vc ta vendo esse vídeo, por favor, não vira uma estrelinha' essa doeu na alma, juro 	0
2112	1511034640404000770	só agora fui ver a apresentação completa de ontem e puta merda EU TE AMO BTS! BORAHAE PRA CARALHO 💜 	0
565	1511036501785780230	Falei para minhas amigas que só da para ir no Rock in Rio se vendesse o cu, elas: não tem problema a gente põe na OLX 	1
3472	1511116769888550919	tomara q alguém te avise dessa vergonha kakakajajaja 	0
4410	1511039981497765888	Incrível como a gente não sabe de nada que acontece ali no grupo KKKKKKKKKKK uma hora achamos que eles se odeiam e outra hora eles mostram q se amam 	0
2808	1407759751694450000	minha mãe não entendeu ainda que quero recomeçar tudo na minha vida né, que inferno	0
2708	1511120839760134147	porra odeio grupo de escola 	0
3099	1511027743538008065	Anitta desenterrou uma relíquia de bad boy lkkk amei 	0
3179	1511043548417863687	Quase chorei lendo as mensagens que a mãe do Lucena mando pra ele. 	0
929	1511037809901068289	Zero doenças no🌏 Liberdade e igualdade no🌏 	0
2016	1511031620848996366	Dando uma de analista político de boteco, eu vejo Lula com uma vantagem bem maior q Bolso pra eleição.  Lula vem pra 2022 com um discurso que o povão quer ouvir, falando sobre melhorar economia, programas sociais e churrasco barato. 	1
4292	1407870165262520000	O meu problema é ainda ter esperança	0
3414	1511038446063734793	quem come as bordas do pão de forma por livre espontânea vontade atingiu um nível muito alto de evolução. eu apenas odeio 	0
1240	1511028585196310535	Leiam Carl Sagan, esse livro é um ótimo começo 	0
2161	1511119440238231553	PQP, menina eu te ODEIO! Eu sei q não te conheço mas olha a poha da merda q vc fez vsf nmrl, vc machucou MUITO ela e ela nao merece isso juro! Vc é uma bela de uma VADIA! 	1
3761	1511039075603652620	e é incrível como eles olham pra vc e não falam nada como se não conhecesse vc e não consegue incluir naquele círculo de conversa ai dps reclamam pq eu sou chato demais ou fechado blz mano confia 	1
1287	1511118767513911297	so sou humilhada 	0
1829	1511030710391484416	Depois desse pedido de namoro na sala,ainda acredito no amor 	0
3822	1511116687957012482	Tinha escrito ESPN na primeira vez, mas eu li errado, na tv paga é apenas na CONMEBOL TV. 	0
71	1511034591842349063	só pq falei q tava dando tudo certo, comeu a dar errado que ódio 	0
390	1511114244049227776	Não me venha com papo de organizada. Esses foram tudo comprados. Venderam seu amor pelo Flamengo. 	1,1
2194	1511119473339678729	se eu nao especificar meu sexo femea ou machi as pessoas nao percebem nunca impressionar tenho uma fala nao binarie 	0
1334	1511121313347350531	Ficaria bem lindo uma aliança fininha no dedo dela🥺 	0
169	1511039100274544644	Ae rapaziada eu tô só com 3 isqueiros reservas tá na hora de fazer uma visitinha pros meus amigos bora agitar São Paulo 	0
743	1511036043914530818	com todo respeito etc etc 	0
2471	1511030670809878537	Sopão não é errado se só tem adultos sãos e voluntários 	0
951	1511037872987643905	Engraçado tem uns amigos que começam uma certa profissão e automaticamente acham que o mundo giram em torno deles... O curioso caso kkkk 	0
2866	1511031027275284492	Não aguento mais de dor prr 	0
190	1511122268910411778	Ganhar sorvete caro do pai também 	1
4257	1511029445855002634	Entao comece vc a respeitar o Flamengo, não chame de vagabundo o artilheiro do Flamengo e nossos outros craques. Quer torcer pro Paulo Sousa vá fazer isso rm outro clube porque o Flamengo merece sim respeito 	1
2722	1511034438783844356	Nossa gente tanta humilhação pra uma vaga, tá muito foda viu 	0
1471	1511030832143687687	Falando nisso, essa semana saiu uma declaração da angélica q foi abusada sexualmente na frança quando tinha 14 anos, logo depois q um grupo de rapazes descobriu q ela era brasileira e se sentiram a vontade pra fazer oq quisessem com ela 	1
97	1511037986623873036	minha namorada é muito linda aaaaaa mds as vezes eu me vejo olhando fixamente pra ela igual psicopata pq ela é perfeita mds 	1
1567	1511037043371085830	Além disso, Raquel levantou alguns pontos a respeito do Projeto de Lei das Fake News, o PL 2630, que traz uma série de avanços em termos de regulação das grandes empresas de aplicativos de mensagens, que precisam vir por parte do Estado, não somente pelas plataformas. 	1
1183	1511042966344945664	+ lil nas x, duplo, g-eazy, Ariel (maquiador das K), Nikita, entre outros artistas que estão sempre na mídia por lá. Fortalecer essas amizades e chamar a atenção dessas pessoas vai reverter em divulgação do álbum e mais força dentro do mercado internacion	1
368	1511038788973301762	Só os que vivem numa MATRIX acham que na internet podem crescer sozinhos ou isolados em pequenas bolhas. 	0
4126	1511042666766680069	puta que pariu 	0
3907	1407504866940000000	vou assistir a incrível história de adaline, será q é bom?	0
4281	1511046108440678402	6 dias p grande dia, se Deus e o meu pai Osogìyan permitir essa luta já é minha 🙏🏽🥇🇨🇷 	0
3487	1511042316286541825	minha chefe me perguntando se podia aumentar minha carga horaria e eu assim 🥴🥴🥴🥴 entao…….. 	0
3192	1511122181526278144	não dá pra andar com o meu pai não, toda hora ele para pra falar com alguém 😫🤣 	0
1093	1511119325096259586	Aniversário do Jean hj e tô igual uma maluca procurando alguém pra fazer bolo essa hora 🥲😩 	1
2565	1511045971593117705	o bom de trauma é q ajuda na hora de levantar peso na força do odio 💪🏻🙏🏻 	0
1564	1511039418324467718	Nem dei confiança e tá mostrando os dentes iiii 	0
3334	1511118012669206530	Sabe pq ele faz falta? Pq quando eu me sentia sozinha, na merda e sem ngm no mundo, ele me ligava e tirava o sorriso mais sincero que alguém poderia tirar de mim, e eu juro que nunca precisei dar nada em troca disso, ele me fazia sentir a pessoa mais sortuda do mundo por ter ele 	1
316	1511115802069635076	fazendo exercicio pra poder mandar alguém ir pra puta que pariu e não correr risco de apanhar 	1
132	1511038950940590088	É de arrepiar... Tem muitos cadáveres que se levantam, após as câmaras passarem... Todos morrem numa mesma posição, sem sangue... Esses NAZISTAS de lá, fazendo os  mortos ressuscitarem em plena guerra! 	0
2493	1511035978802245634	Parabéns. 	0
1899	1511037845921796102	As branquelas, Gente Grande, Voltron, Avatar, Círculo de Fogo, Django livre e uns outros aí 	0
299	1511034672108777477	É vergonhoso,trair a todos que dão credito a esse cretino 	1
3873	1511045967809757193	KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK confia 	0
1180	1511031418457055234	Tudo dando errado em relação ao trabalho hj nao vejo a hora de ir embora pra minha casa logo 	1
4293	1511116168865669124	quem vai ser o sapucaiense gentil que vai doar uns pacote de farinha de trigo pra essa pobre miserável demônia infeliz? 	0
616	1511118241959137282	tô errando questão de matemática BÁSICA que humilhação 	0
3071	1511122601430556675	Minha mãe me dando carinho 🫣🥰🥰 	1
1059	1511119278334001152	essa mulher eh tão egocêntrica kkkkkk reparem que ela NUNCA erra não foi no grammy? não precisava capa feia? era estratégia falou merda? culpa da revista  oq custa assumir um erro uma vez na vida 	1
5	1511120948786831368	Voto com o relator! 	1
1691	1511040422314975244	'faltou o fiel aqui segue desfalcando o time, dez e faixa jogava pra nós, resolveu jogar pro crime'🫤🎶 	1
3425	1511117352569651205	escrever cena de sexo poético é literalmente o melhor passatempo q um escritor pode ter 	0
2692	1511027718334337027	amor** 	0
3607	1511116920212398094	Compartilhei propaganda nazista e estão me criticando 😭😭😭😭😭😭 bua bua 😭😭😭😭😭 o mundo é injusto demais comigo 	1
3160	1511027978150555653	toda vez que eu ouço o caso da aurora do nascimento me dá um aperto no coração só de pensar em todos os tipos de violação que ela sofreu antes de morrer, é inacreditável que tenha gente que defende que não foi uma ditadura em 64 	1
4055	1511028875291201538	Tô tão estressada hj na moral, tudo tá me estressando, absolutamente tudo! 	0
703	1511118230844325891	Ideias diabolicas de desenhar meus ocs versão vilão 	0
369	1511122203814899719	#rjtv #rockinrio2022 #RockInRio AE, 'TUDO DE RUIM' PARA ESSE ROCK IN LIXO E QUE AS VERDADEIRAS BANDAS DE ROCK, 'CONTINUEM A RECUSAREM PRA TOCAR NESSA FOSSA' E OUTRA COISA! PRA SAÚDE, INFERNIZARAM O GOVERNO PRA MANDAR DINHEIRO, AGORA PRA ESSE EVENTO, DE ONDE VEM O DINHEIRO?! 	1,1
1128	1511030855824818180	Errei feio. 	0
3731	1511027823171022864	cuidada nos peitos kkkkkkkk 	0
3453	1511114148821843970	falando merda com merda sem saber de porra nenhuma p ganhar hype, meu amor, me ajude a lhe ajudar 	0
2743	1511027560343343111	Eu não vou tatuar a cabeça tão cedo, que dor horrível 	0
414	1511116647515496449	que asco mkkkk 	1
211	1511045081981140994	medo da prova de biofísica hoje !! 	0
3647	1511114345073229827	Amor da minha vida, eu sei q vc ta ocupado, mas fala comigooooo 	0
2078	1511042481961549832	bizarro esse palhaço fiquei com medo 	0
1990	1511042270316933123	#BIGBANG_StillLife EU TO CHORANDO!!! eu ouvi bigbang durante meu fundamental inteiro e é uma honra pra mim poder ouvi-los novamente,obrigada pela musica incrivel! 	1
2404	1511038548769656835	n posso zuar pois já fui igual 	0
3956	1511037504509689861	eu acho que eu nunca vi tanto tricolor na vida, sem sacanagem 	0
4468	1511033437452349440	Ainda tem vida aí … #todospelojoao 🤍🙇🏽‍♀️ forças João 🙏🏼🤍 	0
4158	1511113921159180293	Mainha me deu um abraço tão aconchegante agora, me sinto em casa quando estou nos braços da minha rainha.🤍 	1
940	1408064249822280000	Entrei e em poucos paços pelo corredor, dei de cara com Shikamaru com uma cara de sono com um pequeno monte de papel nas mãos, e logo notou minha presença e pareceu… aliviado? - Sasuke! - Foi em minha direção - Finalmente chegou, Naruto tá insuportável perguntando quando ia	0
3144	1511045631363670018	n to entendendo 1 unidade de conteudo de 1 disciplina sequer 	0
3484	1511036613060608002	Toda hora eu vejo o vídeo da Hellen caindo fico rindo igual uma retardada KKKKKKKKK tá mto bom 😂😂 	0
713	1511027885792018432	nada da certo 	0
4360	1511038430024720391	As fichas dos eleitores do marreco  caindo com força!😂😂😂😂 	0
1078	1511122961071226884	MINHA MAE MANDOU MENSAGEM AGORA  'eu até quero que tu tenha amigos'  ATÉ QUERO 	1
2888	1511042195998089227	Tenho até medo do Bruno acabar gostando da Silvia e ficar com ela no final ... 	0
3820	1511121678792863752	o maior erro é esperar que as pessoas tenham a mesma consideração que vc tem por elas 	1
4343	1511028753807421452	TORCIDA ÚNICA - aqui em São Paulo , por decisão do Ministério Público, os clássicos no Brasileiro continuarão com apenas a torcida do mandante. Essa é a determinação, até agora. 	1
361	1511046002400235522	sou chefe do crime perfeito e dono da sua boca 	0
2777	1511122392285949957	Sinceramente meu casal favorito é Lagusta óbviooooo...mas acho q os três casais vão dar certo...fico feliz pelas amigas 	0
2103	1511121503995236353	Eu faria igual kkkkkkkkkkkkk 	0
3351	1511034512360325126	Pegar nojo eh pior q pegar ódio 	1
779	1511032139973865480	Barulho de obra de merda pqp que ódio do krl 	1
3535	1511120238254997509	AGR Q ENTENDI Q O REBOLANDO NA ESTÁTUA É DO BREAK DE LALISA VOU DESMAIAR 	0
890	1511045938168709126	Sinto falta de muitas pessoas na minha vida, mas pra eu poder evoluir como quero preciso deixar elas pra trás.. 	0
1270	1511118829186920454	meu tio só faz eu passar vergonha 	0
796	1511034042086526987	pavor desses q se esfrega no chão sujo pra fazer coreografia em rolê 	0
1916	1511027954515689482	alguém p cuidar de mim? tô dodói 	1
4021	1511029927038132230	nem tudo deu certo que atrasou quatro 074😍 sair 12h30 e chegar 14h. 	0
1700	1511120565486206984	cansada demais para segurar relacionamento com alguem, quer ir, vai! 	0
1778	1511028935395622914	Lindo porém perigoso 	0
519	1511028048329678850	Ai,aí,aí,ai eu quero muito mais... Desse jogo perigoso 	0
2895	1511116862393917440	Tomei no c# colocaram a minha grade errada e a minha aula de hoje é online 🤡 	0
2183	1511115421545598981	Cansado de relacionar cmg 	0
936	1511033047524814855	brincadeiras a parte, eu acho lindo demais como eles sempre arrumam um tempinho pra aparecer e responder moas 🥺❤️ 	1
351	1511032499761303557	Legacies veio pra estragar o legado 	1
4322	1511029290036604937	#balancogeralmg boa tarde Mauro e poli. O bb é o filho de Bruno Gagliasso e Geovana Ewbank. Abraço pra venda nova/ BH 	0
365	1511042307658862603	o conflito entre admirar Anitta por conquistar seus objetivos e pelo jeito que ela evoluiu na carreira vs ter sido number 1 mundial com uma dança viral que sexualiza o corpo da mulher brasileira 	1
1632	1511042623829471232	Givaldo** me compara com essa desgraça não 	0
4509	1511116083893309448	ai ai dor 	0
2308	1511033749106044932	Feyre, pelo menos, sorriu para ela. — Soube que teve uma noite e tanto. […]  — Você está deplorável — falou Amren. KAHSKWHA amo o contraste das duas 	0
1015	1511115664538353673	sim peggau o amor mata 	0
1081	1511034333695557640	dia bosta 	1
1087	1511040280933421072	não poder dormir todos os dias de tarde é um crime 	0
1789	1511116788272140290	como que a mulher me manda subir e descer 10 vezes a escda e toda exposta tofo mundo mr ve que vergonha 	0
1992	1511028919474036746	não fazia amor, você me usava, passava o sentimento surreal no beijo 	1
744	1511028790629130250	bigbang entregou tudo amei demais 	0
686	1511118821729390598	Já li muita merda nesse Twitter, mas essa aqui superou, por isso tô dando tempo dessa rede social, o cara comparar jogos multiplayer, onde a pessoa joga várias e várias vezes, pois não tem começo meio e fim, com jogos exclusivos que na grande maioria zerou, acabou! Burrice 🤦🏻‍♂️🤦🏻‍♂️ 	0
3689	1511114498656067587	pelo amor alguém me desflopa 	0
677	1407446028211700000	Maravilhosa 😏🤤	0
3222	1511116544868294660	Consegui com isso traumas choro e desespero 😭 A única coisa boa foi conhecer grupos maravilhoso a interação e respeito entre todos e o mayfly aaaah😍 	0
4367	1511117690525650945	dps do serjão eu dou a coroa pro ricardo de quem mais posta bosta no face kkkkkkkkkkkkk eu me racho 🗣 	0
725	1407450784351010000	Eu tinha dito na brincadeira que se a lua estivesse cheia no aniversário da Sarah, era pq ela era gay, eu tava zoando pq a lua não tava aparecendo aqui em SSA, scrr KKKKKKKKKKKKKKKKKKKKKKKK	0
1977	1511119321291972612	vo comete um crime de ódio 	1
2865	1407870674241260000	Ansiedade acaba cmg...😖	0
4404	1511036461465935874	Sempre falo isso 	0
1235	1511116468414472207	Não sei o que eu tô fazendo de errado, só trabalho, como e durmo... E estou sempre sem dinheiro, com fome e cansada 🤷🏻‍♀️ 	0
1793	1511045954383851520	Ok a gabriele me arruma uma coisa na cabeça que me deu medo agora kkkk 	0
4269	1511121130232455168	20:18  Jaja os conselheiros vão durmir igual os dos Santos kkkk 	0
2941	1407804199954520000	fui vê os meus seguidores em comum com o biroliro e deram 116 pessoas 🤡🤡🤡🤡🤡 que NOJO véi 🤢	1
2796	1407881111145960000	torei 9 na prova, pqp quase tive um infarto aqui durante o dia, mas to tão aliviada agora 😭	0
3500	1511032688911790083	Panelinha do crlh, mais que certo 	0
1236	1511045133197881345	ver minha mãe chorando é de partir o coração, ainda mais sabendo q é culpa minha 	1
3707	1511115257577709573	o amor é calmo 🖤 	0
3639	1511029350421962756	parece que eu apanhei real véi, ave maria 	1
1037	1511028807846748162	o que mais doi é a falta que a pessoa faz 	1
2243	1511114867310313482	É isto, recentemente aprendemos que qualquer pessoa que fala um 'A' de diferente é nazista. Que é certo desejarmos à morte alheia. Que tá liberado violência contra humoristas. E que agora na cabeça deles Holodomor não aconteceu. Parabéns Twitter. 	1
2196	1511034116082323456	Para com essa putaria que Mãe é uma merda 	1
2131	1511032250418225163	Se vocês não descobriram o ed antes de janeiro, vc que lute pra ser respeitado 	0
3646	1511116187488428032	tudo pronto p dar errado, né? só se for 	0
3787	1511115692363460622	acho q eu sou um 3 na moral pq eu sou mega patética assim q eu abro a boca 	0
458	1511033087488139265	qualquer coisa que comece com raiva termina em vergonha 	0
1940	1511043315629797382	não se eu tiver algo a dizer a respeito 	0
1644	1407883325973430000	to triste e com sdds do changbin	0
955	1511038760795918340	Minha mãe pro meu pai, “pegou meu corretivo?” Meu pai, “não amor eu n erro” Acabei de descobrir de onde vem meu ego haha🤡 	0
924	1407856244677870000	Muito obrigada funcionou apenas bençãos e boas notícias	1
4128	1511037991476682761	Deus me livre d ter um bb e qnd nascer morrer, eu vou junto 	0
3992	1511041313415835656	A CLIENTE DA MINHA MÃE CONTANDO COMO QUEBROU O CELULAR DA FILHA PQ ELA WEBNAMORAVA UM CARA DE MINAS GERAISKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK EU TÔ PASSANDO MAL ALGUÉM ME AJUDA 	0
1927	1511044352302370825	e eu vou fazer tudo isso com a força da minha vontade né, mai vai tomar no teu cu não 	0
3776	1511045505933094913	valentin tá numa fase tão gostosa quer q eu tenha energia e força nos braços p ficar tocando ele p cima o dia inteiro 🤩🤩🤩 	0
338	1511116740226338830	Fico impressionada com a paciência que minha tia tem com crianças 	1
574	1511117364036882433	ah, tenha santa paciência 	0
3970	1511037610847879173	Ae pessoal me ajudem nas votações de minecraft survival e editor pvf 	0
2818	1511036406767968263	E veio ai. Ah, sem saco. Teje denunciado. 	1
719	1511030313958481926	Moral nos dar para quem nos ama,fora isso so foi mas umaa....😁 	1
1195	1511036964702670848	pedi pro meu aluno se ele foi dormir tarde ontem e ele me respondeu: 'mais ou menos a tarde eu já tava a mimir' eu comecei a rachar o bico e o ícone completou 'ue prof a mimir é igual dormir' KSHDHDJAJAKAKKAKAKAri horrkres 	1
4104	1511115197691408385	to maratonando para todos garotos que ja amei de novo 	0
1074	1511121355743416327	eu respondendo 'que homem menino? 😅😅😅 eu nem uso insta direito, ouvisse errado 🤣😅😅😅😁' 	0
305	1511038517543116813	Arthur já deixou bem claro para equipe, familiares, amigos e fãs que não curte essa ideia de paredão falso. Deixem o Gustavo causar, o que custa? 	0
3597	1511031518004715521	Enem 2022 chegando e eu só consigo me lembrar que no Enem 2021 eu errei meu próprio nome Kkkkkkk, fazer oq né?...vamos lá passar a humilhação anual 	0
2406	1511117074315284485	Obrigado São Paulo Futebol Clube 	0
2483	1511119296604344326	fique quieta vc é a mais nova, apenas aguente calada você é a mais nova, você não tem direito, é apenas uma criança 	1
1288	1407709147366400000	O corinthians ta um CAOS cara KKKKKK serie B em 2022 é realidade	0
1150	1511119563353698314	Sem corrimão e se tiver criança fudeu ó essas ponta de vidro ai 	1
376	1511033819691991042	eu mudei de conta no tg 💪 tudo certo jovem 	0
2042	1511028415612309515	amei q rj representa o brasil 	0
2488	1511040197307346950	ideia de rolê: levar uma tela pra pintar com amigos 	0
2526	1511028743925645314	Não terminei de ouvir o último ainda e, assim, completamente leandrizada. Que amor de guri. 	0
3550	1511030546402586631	Fui zuar minha avó e ela achou ruim foi eu não ter virado pai de verdade, essa véia ta ficando é com umas ideia errada 	0
4256	1511041318784491520	E meu amigo hoje que ta se achando calvo do nada(nao ta). To com medo de gastar e deus me castigar. 	0
1999	1511037544984682501	Finalmente tão falando do whatsapp web e do quanto ficou inviável depois da atualização, horrível 	0
2378	1511030672424636420	Tem muito livramento disfarçado de 'não deu certo'. 	0
963	1407873974231560000	já vou anotar na listinha quem não tá me dando parabéns kkkkk rancorosa mesmo	1
1032	1511044663607705601	Eu tô com tanto medo de me magoar 	1
3254	1511116678402392076	que nojo desse velho 	1
4235	1511114442557251585	Eu pensava que o cabeça de ovo era o cão chupando manga, mas Allan da Santos é o cão mastigando o caroço da manga. 😂😂😂😂😂😂😂 	0
1784	1511045704441077766	A motivação do meu pai vim me buscar é o preço da fatura do cartão q só tem uber 	0
793	1511028293566410761	me negaram amor 	1
1501	1511113782629650435	Sesi pelo amor de Deus 	0
3170	1511031734590136328	O prejuízo ao Estado meu pai 🤡 	0
3409	1511122274082078722	Meus amigos deixaram meu coração tão quentinho, nunca recebi tanta ligação e mensagem igual hj 	1
2219	1407887839602350000	hj tinha uns primos meus completando ano, nem parabenizei, mas a culpa n foi minha, to sem celular	0
628	1511043959686115330	fico em casa sozinha e tranco a casa inteira na hora de tomar banho pq morro de medo de alguém entrar 	0
422	1511043973619634180	Lembrei de uma amiga que veio passar uns dias em São Paulo e comentou que a mãe pediu para maneirar porque ela já tinha gasto 700 reais em dois dias só em bebida e comida. No cartão da mãe. Ela tinha 40 anos (nem estou julgando, só confirmando que não é meme). 	0
330	1511045203192332297	minha mãe não quer deixar eu ir no jogoo 	0
2231	1511117454445096960	a claro é uma merda 	0
1495	1511036126387216390	⚠️🚦 Semáforo apagado na Rua Eduardo Bezerra X Rua Professor Carvalho devido a furto de cabeamento. Agentes da AMC em atendimento no local. 🚦⚠️ 	1
1869	1511030224896638978	gente to com dor de barriga de nervosismo e tremendo como um Pincher q loucura meu pai 	0
2250	1511031797525659652	Nossa e esse estereótipo aí, ai sem condições 	0
4224	1511043244121067539	Medo de ir na cozinha e encontrar a Drasna com a Altaria por lá. 	0
3620	1511115531126022157	Tu joga certo, mas sai pelo errado 	0
1139	1511115102447185923	vou nem falar nada, pq ainda saio como errado 	0
4026	1407866165192500000	RIP, ViniciusZangetsu. Eterno Guerreiro Urbe de Vega. Um dos pilares da FGC-DF, minha cena local favorita do BR. Não éramos tão próximos assim, mas sempre rolou muita cortesia em todos estes anos de torneios que frequentamos. Ele era um sujeito caloroso. Te vejo do outro lado.	0
1569	1511119085660250113	minha tl hoje tá revista anitta sorvete lady gaga lorde revista anitta sexo cu e buceta sorvete caro anitta revista 	1
3021	1511038691967447040	gente chega só vou me vestir igual personagem de euphoria agr tenho 16 anos novamente 	0
1989	1407767453598300000	Acho Antônio um dos nomes mais lindos	0
710	1511117283111968770	Mas se não é este o primeiro tierlist do VNE que eu concordo com tudo? 👁👄👁 	0
1101	1511030581617909760	que desgraça de sociedade nojenta viu 	1
4390	1511042034056015872	Agora vim aqui na minha mãe não tem ninguém em casa 🤬🤬🤬🤬🤬🤬🤬 	0
3681	1511046162064805896	Hoje teve uma dinâmica em grupo com o novo gerente, um jogo de perguntas e respostas (o RH ama) Ele me perguntou: 'qual a coisa que ainda não conquistei, e pq?' Respondi: Minha aposentadoria e o motivo era a falta de grana 🤡🤡🤡🤡🤡🤡 	0
3133	1407867475413370000	Mas amor só com você, nega Se o assunto é fogo a gente não nega, quero te ouvir gritando me pegar	0
4331	1511045213862645765	Mentiras sobre vacinas. Desestimulo à vacinação. Um monte de baboseiras sem sentido sendo faladas para gerar medo da vacina nas pessoas. (19) 	1
3649	1511028071821938692	Minha fisioterapeuta ta querendo saber o pq da minha dor, perguntei se ela queria msm saber o pq e ela entendeu rapidinho KKKKKKKK 	0
3771	1511028686732111874	Dor de cabeça dos infernos 	0
1013	1511032530279014407	n gente perai ne kk q isso 	0
493	1511029586036994058	Minhas amigas n medem palavras pra falar comigo não, me chamam de piranha na minha cara falta de respeito bixo 	1
2756	1511116526815903744	EU VIM COM O TENIS ERRADO MEUDEUS 	0
3600	1407768694063770000	Acabei de descobrir que vai lançar uma minissérie dos Beatles na Disney + e eu já estou surtando de ansiedade AAAAAH 😭🤩	0
1245	1511040364790099976	Errando nomes e mentindo, veja a história do homem que foi ratiado pelos próprios amigos 	1
4093	1511122819899441153	✅Parabenizo o novo Secretário de Segurança Pública do Estado do Maranhão ,Cel. Silvio Leite , também professor do Ceuma ,onde tenho o grande prazer em ter a sua amizade onde fiz parte da Diretoria do Centro Acadêmico, contribuirá de forma excepcional a segurança do Maranhão . 	1
1514	1511115615205052418	Eu fiquei com tanto medo de não dar certo mas agora tá tudo bem ksjsjs 	0
1313	1511117882616340486	Vou começar a escrever o nome sobre nome e as características da pessoa 🤡pq a vergonha de hj de ligar pra pessoa errada com o mesmo nome foi passada no débito com sucesso🤡🤡pqp que vergonha 🤡🤡🤡 	0
1861	1511115931006685185	dps q eu entendi q a linguagem do amor do meu pai é cozinhar p gente, nunca mais senti descaso dele. Hj o dia foi corrido, só consegui tomar café da manhã e cheguei em casa 19h30. Pedi ele pra fritar só um ovo pra mim, ele preparou um jantar delícia e disse q era especial pra mim 	1
2030	1511121205801144324	a dor tem uma função didática. ela vem quando você se recusa aprender 👍🏻 	1
3670	1407769562406320000	Meu deus fui descobrir hojd que o harry processou a autora de after, eu me m*	0
1535	1511037600223698960	cancela o pilantra roubou a edit dos outros 	1
175	1511039050328727558	🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 rindo rios. 	0
981	1511118633610719232	depois de um ano de piercing na sobrancelha me deu uma merda de queloide quero morrer q inferno 	1
1837	1511038461096177666	Meu corpo n tem 1min de paz, to igual idoso credo 	0
826	1511028362550169602	isso n vai dar certo 	0
4141	1511118490148683780	Medo de estar sendo essa pessoa kkkkkkkkk 	0
1894	1511042427074846726	tocar cavaquinho é simplesmente a coisa mais impossivel que existe no mundo todo meu respeito por quem toca 	0
1254	1511115107551621124	que vergonha 	0
2460	1511039371365003269	mas n consigo ver se ele ainda ta usando aliança 	0
1574	1511030282492784650	Fui usada pela 5 vez uuuhul /solta fogos Vai se fuder ao amor 	1
2949	1408038345570120000	literalmente calada vence irmãs… fica quietinha fazendo o seu e depois surpreenda os fofoqueiros haha	0
2717	1511121151589851145	o mau é a amizade po 	1
764	1511028349438730244	Gente, pelo amor de Deus, antes de compartilhar Pai Azul, M*arcos M*ion e a galera do quebra cabeça, anjos azuis, CONVERSE COM UM AUTISTA ANTES. Obrigada, De nada. 	1
4333	1511121666344161284	e eu com meus amigos que já fomos apelidados pelo professor como a turminha do fundão, mesmo sentando na frente 	0
1292	1511122454630080512	Todo mundo agora com esse negócio de disciplina é? 	0
1670	1511036035874136064	Só queria um relacionamento saudável ou sem ter que resolver algum b.o antes será que é pedir demais? 	0
800	1511121547427262467	minha irmã conhecendo meus amigos foi a melhor parte do rolê AKAKAKAKAK 	0
1744	1511033540040929280	QUE VIDA HORRENDA ALGUEM DEVERIA DISTRIBUIR MAPAS P ESSE CAMPUS NA MORAL 	0
4444	1511044070206054405	desumano demais essa tortura 	1
1047	1511117848214749186	Gustavo já sabe que é cancelado, por isso age assim mesmo nas discussões kkkkk o público só não gosta de vilão mesmo e arranja qualquer desculpa pra falar mal do top 	0
864	1511042214297747457	Eu falando isso é chegando em casa no outro dia kkkkjkkkkkkkk 	0
674	1511039376519835653	NOSSA SIM 	0
3618	1511032501195714565	Gente realmente sagitário com libra não dá certo.  Sério não dão mesmo nem amizade 	0
4288	1511122615343239173	o pessoal cancelando a menina do sorvete pelo pai fazer tudo por ela e eu aqui não tem um pai pra me dar um real 🤡 	0
1902	1511039658238566403	Eu não queria que nada voltasse como antes... só a amizade de volta era o suficiente 	0
2060	1511038287867170821	Puta que pariu caralho que inferno essas páginas postando essa porra desse mendigo dos inferno caralho não é possível que não haja uma organização criminosa com lavagem de dinheiro e a porra toda pra criar essas histórias e ficar dando palco pra influencer de internet 	1
2996	1511028065954336769	meu aniversário = dor de cabeça 	0
238	1511115426385776642	Eu do amor e carinho e depois ele fica bolado com qlqr coisa 	1
427	1407807672498500000	se tem um ser q é nojento é homem viu 🤮	1
3755	1511029290137276416	minha madrinha mandou uma msg que doeu a alma 	0
204	1511030657035681800	que dor no pescoço mds 	0
923	1511031481967251467	a pessoa mais teimosa da face da terra é meu pai que isso irmão que cara teimoso puta que pariu e ainda faz merda 	1
240	1407813613604240000	A bicho sério que vergonha de ser da geração z não aguento maaaaais	0
1540	1511028261169635328	lembrando que o Rodrigo não é imune de fazer coisa errada porque sofreu um acidente! Acidente não torna ele santo! Foi uma tragédia e uma situação que ninguém tem que desejar pra ninguém, nem pro pior inimigo! #BBB22 	0
